class_id,support,precision,recall,f1
0,64,0.7333333333333333,0.6875,0.7096774193548386
1,64,0.7941176470588235,0.84375,0.8181818181818182
2,64,0.6842105263157895,0.609375,0.6446280991735538
3,64,0.7611940298507462,0.796875,0.7786259541984732
4,64,0.7096774193548387,0.6875,0.6984126984126984
5,64,0.671875,0.671875,0.671875
6,64,0.8571428571428571,0.9375,0.8955223880597014
