class_id,support,precision,recall,f1
0,40,0.21487603305785125,0.65,0.32298136645962733
1,40,0.15789473684210525,0.15,0.15384615384615385
2,40,0.0,0.0,0.0
3,40,0.0,0.0,0.0
4,40,0.3684210526315789,0.175,0.23728813559322032
5,40,0.0,0.0,0.0
6,40,0.027777777777777776,0.05,0.03571428571428571
