class_id,support,precision,recall,f1
0,64,0.6551724137931034,0.59375,0.6229508196721311
1,64,0.6521739130434783,0.703125,0.6766917293233083
2,64,0.3888888888888889,0.4375,0.411764705882353
3,64,0.589041095890411,0.671875,0.6277372262773723
4,64,0.5454545454545454,0.375,0.4444444444444444
5,64,0.5,0.484375,0.49206349206349204
6,64,0.5571428571428572,0.609375,0.582089552238806
