true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,0,36,0,2,0,1,1
class_1,3,35,0,1,0,1,0
class_2,0,22,0,0,13,3,2
class_3,3,22,0,0,12,3,0
class_4,0,28,1,0,6,5,0
class_5,1,21,2,1,10,5,0
class_6,2,32,0,3,0,3,0
