class_id,support,precision,recall,f1
0,40,0.14285714285714285,0.05,0.07407407407407408
1,40,0.25,0.025,0.045454545454545456
2,40,0.08433734939759036,0.35,0.13592233009708737
3,40,0.3125,0.125,0.17857142857142858
4,40,0.3611111111111111,0.325,0.34210526315789475
5,40,0.23529411764705882,0.2,0.2162162162162162
6,40,0.2,0.05,0.08000000000000002
