true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,20,14,0,0,4,2,0
class_1,20,20,0,0,0,0,0
class_2,0,0,4,1,24,2,9
class_3,6,10,5,1,6,5,7
class_4,3,8,0,2,6,1,20
class_5,0,5,3,6,7,10,9
class_6,5,2,2,2,5,17,7
