true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,15,11,15,2,11,18,8
class_1,13,6,19,0,7,19,16
class_2,5,12,18,8,10,10,17
class_3,14,7,21,1,9,15,13
class_4,5,9,6,2,12,38,8
class_5,5,9,14,3,10,21,18
class_6,4,7,18,6,13,21,11
