timestamp_utc,dataset,model,seed,device,epochs,final_train_accuracy,final_train_loss,validation_loss,validation_accuracy,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,micro_precision,micro_recall,micro_f1,balanced_accuracy,total_parameters,trainable_parameters,non_trainable_parameters,inference_forward_time_s,inference_latency_ms_per_sample,inference_latency_ms_per_batch,inference_throughput_samples_per_s,training_time_s,evaluation_time_s,total_runtime_s,checkpoint_path,output_dir
2026-03-24T13:46:59Z,NTU-Fi_HAR,ResNet101,42,cuda,30,0.9850427350427351,0.045998823335473865,0.5996495224676575,0.8598484848484849,0.8821153788667914,0.8598484848484849,0.8472797728427327,0.8821153788667911,0.8598484848484849,0.8472797728427327,0.8598484848484849,0.8598484848484849,0.8598484848484849,0.8598484848484849,42568794,42568794,0,0.2109214020310901,0.7989447046632201,42.18428040621802,1251.651076930951,811.4420107409824,7.491298593056854,821.054535917996,results/ResNet101/NTU-Fi_HAR/model_checkpoint.pt,results/ResNet101/NTU-Fi_HAR
