true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,62,2,0,0,0,0,0
class_1,3,61,0,0,0,0,0
class_2,1,0,25,7,10,12,9
class_3,0,0,10,45,1,4,4
class_4,1,0,12,6,26,7,12
class_5,1,0,6,13,4,40,0
class_6,1,0,3,6,6,1,47
