true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,10,8,5,6,3,2,6
class_1,13,7,4,6,3,2,5
class_2,4,4,5,10,3,8,6
class_3,5,8,10,6,0,7,4
class_4,7,8,1,17,4,3,0
class_5,7,2,4,10,8,6,3
class_6,0,1,0,13,13,8,5
