true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,46,12,0,0,1,1,4
class_1,12,52,0,0,0,0,0
class_2,0,0,35,7,6,10,6
class_3,0,0,8,35,3,13,5
class_4,2,0,11,9,32,5,5
class_5,0,0,6,11,1,42,4
class_6,3,0,4,7,7,7,36
