true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,52,7,2,0,0,0,3
class_1,9,51,2,0,0,1,1
class_2,3,0,32,11,7,7,4
class_3,0,0,4,52,6,1,1
class_4,0,1,8,2,45,7,1
class_5,1,0,5,3,7,46,2
class_6,2,0,0,5,2,5,50
