true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,5,15,4,9,1,0,6
class_1,6,13,1,14,4,0,2
class_2,9,7,2,8,7,4,3
class_3,12,9,0,1,0,9,9
class_4,8,5,0,15,5,2,5
class_5,12,4,1,6,4,5,8
class_6,0,2,1,7,18,12,0
