true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,19,24,6,4,1,3,7
class_1,25,25,0,2,5,3,4
class_2,10,7,18,4,7,15,3
class_3,4,5,2,43,2,5,3
class_4,4,7,8,2,31,6,6
class_5,6,6,4,6,12,23,7
class_6,3,7,3,3,3,6,39
