true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,13,18,0,4,0,0,5
class_1,9,21,0,0,1,0,9
class_2,2,5,0,14,1,0,18
class_3,4,5,1,10,0,1,19
class_4,8,8,3,5,4,0,12
class_5,7,9,0,8,1,0,15
class_6,6,6,0,10,0,1,17
