true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,49,9,7,0,0,0,15
class_1,47,9,11,0,0,0,13
class_2,36,5,17,0,0,0,22
class_3,41,11,22,0,0,0,6
class_4,31,6,22,3,0,2,16
class_5,36,4,20,2,0,0,18
class_6,20,16,24,5,1,0,14
