true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,49,14,0,0,1,0,0
class_1,14,50,0,0,0,0,0
class_2,2,0,32,5,8,9,8
class_3,0,0,8,39,1,12,4
class_4,4,1,10,6,35,2,6
class_5,2,0,4,11,2,43,2
class_6,2,0,6,8,6,1,41
