true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,17,4,14,5,11,11,18
class_1,24,3,12,8,6,6,21
class_2,7,1,22,2,14,16,18
class_3,10,4,20,2,12,7,25
class_4,5,5,32,0,13,7,18
class_5,10,1,19,6,15,13,16
class_6,10,3,18,6,9,14,20
