true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,22,29,3,2,1,2,5
class_1,18,33,6,3,3,0,1
class_2,3,2,24,10,7,7,11
class_3,3,1,6,34,7,5,8
class_4,5,2,7,16,21,7,6
class_5,3,3,12,17,11,9,9
class_6,3,0,11,18,6,9,17
