true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,17,18,1,0,0,1,3
class_1,7,33,0,0,0,0,0
class_2,0,6,20,3,3,1,7
class_3,3,2,10,8,5,3,9
class_4,0,2,12,5,4,0,17
class_5,1,2,6,2,5,20,4
class_6,5,3,9,4,1,1,17
