true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,22,7,5,1,2,2,1
class_1,18,10,5,0,5,2,0
class_2,8,1,10,0,15,4,2
class_3,5,0,3,9,9,9,5
class_4,12,3,10,1,7,1,6
class_5,7,0,6,4,7,9,7
class_6,6,0,10,4,4,8,8
