true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,14,2,30,6,9,0,19
class_1,14,5,22,6,5,3,25
class_2,21,2,27,2,3,1,24
class_3,18,5,27,7,9,0,14
class_4,18,4,26,6,11,0,15
class_5,10,0,18,12,11,3,26
class_6,15,1,24,14,7,8,11
