true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,32,0,37,0,2,0,9
class_1,44,19,11,1,1,3,1
class_2,0,0,44,26,1,7,2
class_3,0,0,30,43,0,3,4
class_4,0,0,44,24,2,5,5
class_5,0,0,17,10,2,50,1
class_6,1,0,24,31,7,4,13
