true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,6,9,33,18,9,0,5
class_1,5,8,23,16,10,0,18
class_2,15,1,19,8,5,5,27
class_3,1,3,29,25,1,9,12
class_4,7,8,26,6,6,10,17
class_5,7,3,19,15,2,12,22
class_6,5,6,20,23,8,7,11
