class_id,support,precision,recall,f1
0,80,0.13043478260869565,0.075,0.09523809523809523
1,80,0.21052631578947367,0.1,0.13559322033898305
2,80,0.11242603550295859,0.2375,0.15261044176706826
3,80,0.22522522522522523,0.3125,0.2617801047120419
4,80,0.14634146341463414,0.075,0.09917355371900827
5,80,0.27906976744186046,0.15,0.1951219512195122
6,80,0.09821428571428571,0.1375,0.11458333333333334
