true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,8,0,13,17,13,0,13
class_1,6,0,4,22,20,0,12
class_2,2,0,12,21,13,2,14
class_3,5,0,6,21,16,0,16
class_4,6,0,10,13,24,0,11
class_5,3,0,10,14,17,1,19
class_6,2,0,9,15,22,2,14
