true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,14,11,4,0,0,11,0
class_1,9,27,0,0,0,4,0
class_2,2,1,13,12,7,5,0
class_3,4,1,13,11,4,6,1
class_4,3,0,11,0,10,16,0
class_5,1,2,4,2,5,26,0
class_6,5,0,8,3,1,10,13
