true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,27,19,2,1,2,7,6
class_1,28,21,2,1,4,4,4
class_2,3,1,29,7,6,11,7
class_3,2,4,4,36,1,5,12
class_4,4,3,5,8,33,6,5
class_5,7,8,11,10,6,12,10
class_6,4,1,3,5,6,9,36
