true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,15,4,8,6,12,6,13
class_1,13,15,5,8,11,2,10
class_2,9,2,14,10,16,6,7
class_3,10,3,4,16,14,8,9
class_4,12,4,5,9,23,3,8
class_5,11,2,8,2,16,12,13
class_6,7,4,4,2,8,10,29
