true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,47,14,2,0,0,0,1
class_1,4,57,1,0,0,1,1
class_2,0,0,31,10,13,3,7
class_3,0,0,10,48,4,1,1
class_4,0,0,5,6,43,4,6
class_5,0,0,5,3,2,52,2
class_6,0,0,1,1,1,0,61
