true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,29,11,12,8,0,1,3
class_1,30,7,15,8,2,0,2
class_2,26,1,26,4,2,3,2
class_3,28,6,10,12,3,1,4
class_4,24,2,10,10,15,3,0
class_5,23,7,12,9,5,1,7
class_6,28,2,13,9,5,0,7
