true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,6,19,4,7,8,12,24
class_1,10,14,5,4,11,15,21
class_2,4,9,12,9,12,23,11
class_3,1,8,7,8,2,35,19
class_4,0,2,12,10,16,23,17
class_5,3,3,9,10,9,36,10
class_6,3,5,8,10,3,18,33
