true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,36,21,16,0,4,2,1
class_1,31,14,29,0,4,1,1
class_2,28,14,24,1,13,0,0
class_3,17,11,30,5,14,0,3
class_4,15,5,29,3,23,0,5
class_5,13,8,19,6,26,1,7
class_6,36,8,24,5,6,0,1
