true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,38,9,6,4,0,1,6
class_1,38,7,10,3,0,2,4
class_2,28,8,15,4,6,1,2
class_3,28,4,9,7,1,1,14
class_4,22,6,9,5,15,3,4
class_5,24,2,10,6,10,2,10
class_6,26,7,9,8,1,5,8
