epoch,train_accuracy,train_loss,epoch_time_s
1,0.48824786324786323,1.375867220071646,53.44680427699859
2,0.7553418803418803,0.8575403099386101,39.382809249000275
3,0.8611111111111112,0.6219246983528137,39.54260893500032
4,0.905982905982906,0.4531384181772542,38.39421661599954
5,0.9145299145299145,0.3378407150252253,37.68380013099886
6,0.9626068376068376,0.24379848058407122,36.31547954400048
7,0.9668803418803419,0.17740601148360816,36.40106092100177
8,0.9903846153846154,0.12024165677209185,36.55215863800004
9,0.9935897435897436,0.07621868683869003,33.148938602998896
10,0.9989316239316239,0.047298330208684645,35.066965415000595
11,0.9989316239316239,0.033540812042406484,31.22751464800058
12,0.9989316239316239,0.027278539859968372,33.03721193999991
13,0.9957264957264957,0.029390982487517543,34.24724963500012
14,1.0,0.01719523373290769,32.43014284200035
15,1.0,0.014154885027907852,24.546700977
16,0.9989316239316239,0.015039625346787974,24.478406847998485
17,0.9978632478632479,0.020978985370224357,24.49160036399917
18,0.9989316239316239,0.018172650184068415,22.180617457999688
19,0.9946581196581197,0.024709066837771326,23.05417224899975
20,0.9903846153846154,0.04018163697746319,20.700476243000594
21,0.9946581196581197,0.03301709584700756,23.979948645999684
22,0.9893162393162394,0.05071005401894068,22.084556845999032
23,0.9967948717948718,0.026262175896738328,21.890380880999146
24,0.9893162393162394,0.04289247388513679,18.685818713000117
25,0.9989316239316239,0.012417321945102805,19.53023095199933
26,1.0,0.008515895292576816,19.288712962999853
27,1.0,0.0067466132494055815,16.507816393999747
28,1.0,0.006055671244095533,16.549408952001613
29,1.0,0.005529466737857741,19.093175784000778
30,1.0,0.00509634603244754,16.784956060000695
