true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,5,17,4,7,1,0,6
class_1,1,15,0,9,3,0,12
class_2,2,3,2,13,2,9,9
class_3,3,4,1,5,7,3,17
class_4,2,9,0,12,10,1,6
class_5,2,3,1,12,6,4,12
class_6,0,0,1,10,17,11,1
