true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,10,14,1,6,0,4,5
class_1,10,13,1,4,8,4,0
class_2,5,14,9,3,2,3,4
class_3,15,6,5,4,3,5,2
class_4,13,13,3,4,1,5,1
class_5,4,9,8,8,3,6,2
class_6,2,10,5,9,4,9,1
