true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,18,16,1,15,5,4,5
class_1,10,19,9,12,4,2,8
class_2,8,7,25,3,8,7,6
class_3,9,7,7,18,7,7,9
class_4,4,14,12,7,20,3,4
class_5,3,11,13,7,5,21,4
class_6,7,11,10,6,1,3,26
