true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,7,0,0,0,31,0,2
class_1,5,0,1,2,31,0,1
class_2,0,0,3,0,36,1,0
class_3,1,0,0,0,39,0,0
class_4,0,0,0,5,32,3,0
class_5,0,0,0,1,39,0,0
class_6,2,9,4,0,19,5,1
