true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,29,5,6,0,1,11,28
class_1,26,32,5,0,5,5,7
class_2,3,0,19,7,20,16,15
class_3,8,3,16,5,24,17,7
class_4,6,1,9,1,21,26,16
class_5,5,1,6,1,16,45,6
class_6,3,1,5,4,11,12,44
