true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,46,22,5,1,4,0,2
class_1,31,34,7,0,5,2,1
class_2,12,3,32,2,5,10,16
class_3,7,1,36,6,9,5,16
class_4,8,0,33,1,9,17,12
class_5,2,0,24,1,9,33,11
class_6,10,1,41,3,5,7,13
