true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,28,7,9,4,0,20,12
class_1,24,16,4,2,0,30,4
class_2,3,2,39,9,8,13,6
class_3,0,0,28,28,5,3,16
class_4,2,1,35,1,21,14,6
class_5,0,0,16,5,10,46,3
class_6,9,0,9,3,3,16,40
