true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,48,9,5,0,0,2,0
class_1,6,54,1,1,0,1,1
class_2,2,2,37,10,4,7,2
class_3,0,0,4,59,1,0,0
class_4,1,0,3,6,45,6,3
class_5,3,2,2,4,8,43,2
class_6,2,1,1,3,0,1,56
