true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,29,9,0,0,1,1,0
class_1,8,32,0,0,0,0,0
class_2,0,0,15,3,9,9,4
class_3,0,0,9,11,13,3,4
class_4,3,0,13,2,6,15,1
class_5,1,0,10,4,2,21,2
class_6,2,0,8,1,6,8,15
