true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,3,9,4,1,2,6,15
class_1,4,21,0,0,5,6,4
class_2,1,6,6,2,6,11,8
class_3,1,1,4,7,7,3,17
class_4,2,1,7,0,8,14,8
class_5,1,0,4,1,7,12,15
class_6,1,0,5,9,4,7,14
