true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,13,3,25,13,9,1,16
class_1,12,10,19,12,6,3,18
class_2,12,0,20,7,19,4,18
class_3,13,6,17,8,11,2,23
class_4,9,1,26,7,12,4,21
class_5,9,5,20,4,22,1,19
class_6,3,8,26,9,10,4,20
