true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,20,16,4,6,5,6,7
class_1,15,23,6,3,4,6,7
class_2,5,4,23,9,9,7,7
class_3,4,3,10,26,6,9,6
class_4,4,4,5,4,31,11,5
class_5,8,6,10,11,11,14,4
class_6,6,4,6,3,7,8,30
