true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,7,12,8,2,3,3,5
class_1,7,13,11,2,2,5,0
class_2,1,10,14,1,10,4,0
class_3,3,5,10,11,3,4,4
class_4,0,2,17,7,4,8,2
class_5,2,2,9,8,4,8,7
class_6,0,4,6,5,4,10,11
