timestamp_utc,dataset,model,seed,device,epochs,final_train_accuracy,final_train_loss,validation_loss,validation_accuracy,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,micro_precision,micro_recall,micro_f1,balanced_accuracy,total_parameters,trainable_parameters,non_trainable_parameters,inference_forward_time_s,inference_latency_ms_per_sample,inference_latency_ms_per_batch,inference_throughput_samples_per_s,training_time_s,evaluation_time_s,total_runtime_s,checkpoint_path,output_dir
2026-03-24T13:12:47Z,UT_HAR_data,MLP,42,cuda,200,0.9692540322580645,0.08662102794659207,0.19268185355098372,0.9397590361445783,0.9228027233867346,0.9248700482733934,0.9234589303268202,0.940215077275994,0.9397590361445783,0.9396934468160807,0.9397590361445783,0.9397590361445783,0.9397590361445783,0.9248700482733934,23173127,23173127,0,0.004596261773258448,0.004614720655881976,1.149065443314612,216697.84036123368,97.97007807996124,0.05997866904363036,102.30329983588308,results/MLP/UT_HAR_data/model_checkpoint.pt,results/MLP/UT_HAR_data
