true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,121,0,2,4,0,3,2
class_1,0,88,0,1,0,0,0
class_2,1,2,277,1,7,2,3
class_3,1,0,2,94,1,0,1
class_4,0,0,1,5,236,0,0
class_5,3,0,3,2,1,69,2
class_6,2,1,1,1,1,4,51
