true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,22,14,0,1,0,2,1
class_1,10,25,2,0,0,3,0
class_2,2,2,11,7,7,8,3
class_3,0,1,8,16,7,1,7
class_4,5,0,5,3,16,10,1
class_5,3,3,4,1,3,24,2
class_6,10,0,2,1,0,6,21
