true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,46,15,0,0,1,1,1
class_1,9,52,0,2,0,0,1
class_2,3,0,42,5,1,9,4
class_3,1,0,6,53,1,2,1
class_4,1,1,1,2,50,6,3
class_5,2,0,5,8,6,38,5
class_6,2,0,1,3,2,2,54
