class_id,support,precision,recall,f1
0,132,0.5681818181818182,0.5681818181818182,0.5681818181818182
1,89,0.5405405405405406,0.449438202247191,0.49079754601226994
2,293,0.5667506297229219,0.7679180887372014,0.6521739130434783
3,99,0.7352941176470589,0.5050505050505051,0.5988023952095808
4,242,0.7810650887573964,0.5454545454545454,0.6423357664233577
5,80,0.4690265486725664,0.6625,0.5492227979274612
6,61,0.27906976744186046,0.19672131147540983,0.23076923076923075
