true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,75,0,15,8,0,32,2
class_1,2,40,34,1,11,0,1
class_2,7,12,225,0,17,17,15
class_3,12,9,24,50,2,2,0
class_4,17,3,73,4,132,6,7
class_5,9,2,5,1,4,53,6
class_6,10,8,21,4,3,3,12
