true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,43,13,1,0,1,3,3
class_1,11,51,0,0,1,1,0
class_2,1,1,41,4,6,11,0
class_3,0,0,3,55,2,3,1
class_4,2,0,5,1,52,4,0
class_5,0,4,5,5,6,42,2
class_6,0,1,3,2,1,2,55
