true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,41,20,1,0,2,0,0
class_1,16,48,0,0,0,0,0
class_2,1,2,36,6,8,7,4
class_3,0,0,4,54,3,2,1
class_4,2,2,7,2,38,11,2
class_5,1,2,8,1,7,43,2
class_6,2,0,3,2,1,4,52
