true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,64,11,0,0,3,0,2
class_1,3,77,0,0,0,0,0
class_2,3,0,3,12,25,17,20
class_3,0,0,4,13,10,39,14
class_4,1,0,6,7,19,25,22
class_5,0,0,8,19,6,38,9
class_6,1,0,1,17,15,33,13
