true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,10,12,4,0,1,31,22
class_1,14,2,3,1,3,33,24
class_2,2,2,3,6,6,27,34
class_3,8,7,3,1,1,41,19
class_4,11,1,0,0,3,40,25
class_5,7,9,1,0,3,30,30
class_6,29,2,8,1,0,17,23
