true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,12,10,5,7,6,14,26
class_1,13,11,7,4,5,20,20
class_2,7,13,12,3,17,10,18
class_3,10,4,8,7,17,22,12
class_4,7,6,19,0,25,16,7
class_5,3,4,9,6,28,17,13
class_6,6,10,12,6,24,8,14
