true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,12,14,7,4,13,19,11
class_1,15,14,9,9,17,11,5
class_2,9,11,13,2,11,23,11
class_3,9,10,9,0,26,20,6
class_4,8,10,5,6,7,41,3
class_5,10,8,10,7,15,24,6
class_6,13,5,8,4,12,20,18
