true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,23,12,2,7,6,4,10
class_1,29,15,4,3,5,2,6
class_2,14,2,12,10,13,7,6
class_3,9,2,9,17,4,6,17
class_4,12,4,5,4,26,6,7
class_5,12,9,4,15,10,9,5
class_6,12,3,7,9,10,2,21
