true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,26,11,7,4,0,22,10
class_1,27,7,6,7,1,21,11
class_2,22,8,6,9,3,9,23
class_3,8,13,14,1,4,20,20
class_4,13,4,1,10,5,30,17
class_5,18,10,8,4,1,26,13
class_6,20,13,3,7,3,25,9
