true\pred,class_0,class_1,class_2,class_3,class_4,class_5,class_6
class_0,49,1,12,0,0,1,17
class_1,32,22,16,1,5,1,3
class_2,3,1,28,16,9,16,7
class_3,1,0,27,41,4,3,4
class_4,6,1,23,10,13,18,9
class_5,8,6,22,5,10,20,9
class_6,6,1,17,21,5,8,22
