class_id,support,precision,recall,f1
0,44,1.0,1.0,1.0
1,44,1.0,0.75,0.8571428571428571
2,44,0.7719298245614035,1.0,0.8712871287128713
3,44,1.0,0.9772727272727273,0.9885057471264368
4,44,1.0,0.7045454545454546,0.8266666666666667
5,44,0.7857142857142857,1.0,0.88
